"","x","y","signal","voltage","nAppearance"
"45096",116,80,4980,0.96,1
"45097",80,84,3671,0.96,1
"45098",78,87,3672,0.96,1
"45099",79,87,3678,0.96,1
"45100",78,92,3612,0.96,1
"45101",106,94,9061,0.96,1
"45102",84,101,1870,0.96,1
"45103",82,108,4981,0.96,1
"45104",146,109,3381,0.96,1
"45105",146,110,3381,0.96,1
"45106",117,119,7840,0.96,1
"45107",117,120,7835,0.96,1
"45108",122,126,2894,0.96,1
"45109",45,127,5611,0.96,1
"45110",81,128,7895,0.96,1
"45111",108,128,1352,0.96,4
"45112",112,128,4982,0.96,3
"45113",108,129,1345,0.96,2
"45114",143,136,4138,0.96,1
"45115",122,137,6017,0.96,1
"45116",146,137,1013,0.96,1
"45117",108,142,4988,0.96,1
"45118",109,142,4988,0.96,1
"45119",108,143,4985,0.96,2
"45120",109,143,4979,0.96,1
"45121",130,145,997,0.96,1
"45122",130,146,999,0.96,1
"45123",178,150,2440,0.96,1
"45124",132,151,4988,0.96,2
"45125",132,152,4988,0.96,2
"45126",133,152,4980,0.96,1
"45127",100,162,6161,0.96,1
"45128",91,163,4984,0.96,9
"45129",91,164,4987,0.96,6
"45130",143,172,1470,0.96,1
"45131",75,175,6561,0.96,1
"45132",109,197,7976,0.96,1
"45133",133,89,4497,0.96,1
"45134",134,89,4496,0.96,1
"45135",108,92,5014,0.96,1
"45136",60,102,1196,0.96,1
"45137",61,102,1169,0.96,1
"45138",147,105,603,0.96,1
"45139",156,111,3284,0.96,1
"45140",156,112,3280,0.96,1
"45141",93,121,8874,0.96,1
"45142",94,121,8876,0.96,1
"45143",149,125,4198,0.96,1
"45144",150,125,4201,0.96,1
"45145",160,140,9148,0.96,2
"45146",161,140,9151,0.96,2
"45147",74,147,7099,0.96,1
"45148",102,149,4988,0.96,1
"45149",103,149,4986,0.96,1
"45150",102,150,4981,0.96,2
"45151",90,160,4987,0.96,2
"45152",91,160,4984,0.96,3
"45153",143,160,5160,0.96,1
"45154",90,161,4988,0.96,1
"45155",91,161,4984,0.96,1
"45156",143,161,5158,0.96,2
"45157",86,162,4989,0.96,1
"45158",87,162,4988,0.96,1
"45159",66,164,8589,0.96,1
"45160",66,165,8582,0.96,1
"45161",47,177,6495,0.96,1
"45162",48,177,6494,0.96,2
"45163",113,181,4980,0.96,1
"45164",112,72,5589,0.96,1
"45165",113,72,5593,0.96,1
"45166",124,81,4817,0.96,1
"45167",100,83,8801,0.96,2
"45168",100,84,8801,0.96,2
"45169",84,105,8135,0.96,1
"45170",119,112,6618,0.96,1
"45171",43,119,4509,0.96,1
"45172",44,119,4514,0.96,1
"45173",103,128,4982,0.96,11
"45174",111,128,4983,0.96,1
"45175",111,129,4983,0.96,1
"45176",111,132,4983,0.96,1
"45177",112,132,4986,0.96,1
"45178",111,133,4986,0.96,1
"45179",112,133,4988,0.96,1
"45180",86,134,3294,0.96,1
"45181",86,135,3294,0.96,1
"45182",175,136,1211,0.96,1
"45183",178,142,1479,0.96,1
"45184",107,143,6096,0.96,1
"45185",108,143,6107,0.96,1
"45186",108,144,6101,0.96,1
"45187",134,148,4982,0.96,1
"45188",157,156,4472,0.96,1
"45189",51,157,6884,0.96,1
"45190",167,158,5854,0.96,1
"45191",163,159,1680,0.96,1
"45192",128,160,4988,0.96,1
"45193",129,160,4983,0.96,1
"45194",163,160,1683,0.96,1
"45195",164,160,1680,0.96,3
"45196",89,162,2169,0.96,2
"45197",151,166,7648,0.96,1
"45198",143,168,4982,0.96,1
"45199",144,168,4982,0.96,1
"45200",60,170,4983,0.96,1
"45201",59,174,4982,0.96,1
"45202",138,175,4984,0.96,1
"45203",138,176,4983,0.96,1
"45204",162,176,9882,0.96,1
"45205",74,181,7129,0.96,1
"45206",174,181,9533,0.96,1
"45207",74,182,7137,0.96,1
"45208",174,182,9529,0.96,1
"45209",175,182,9893,0.96,1
"45210",176,182,9891,0.96,1
"45211",125,184,6667,0.96,1
"45212",126,184,6660,0.96,1
"45213",80,205,5019,0.96,1
"45214",97,72,6223,0.96,1
"45215",77,82,5113,0.96,1
"45216",121,94,4740,0.96,1
"45217",135,103,3236,0.96,1
"45218",135,104,3238,0.96,1
"45219",136,104,3236,0.96,1
"45220",177,110,8980,0.96,1
"45221",184,121,9447,0.96,1
"45222",185,121,9447,0.96,1
"45223",153,122,4844,0.96,1
"45224",154,122,4843,0.96,1
"45225",185,122,9444,0.96,1
"45226",153,123,4832,0.96,1
"45227",154,123,4838,0.96,1
"45228",107,125,4982,0.96,1
"45229",135,126,5263,0.96,1
"45230",103,127,9504,0.96,10
"45231",103,128,9510,0.96,10
"45232",177,133,6442,0.96,1
"45233",178,133,6444,0.96,1
"45234",177,134,6442,0.96,1
"45235",178,134,6443,0.96,1
"45236",101,138,4975,0.96,1
"45237",93,141,960,0.96,1
"45238",93,142,954,0.96,1
"45239",82,150,1911,0.96,1
"45240",83,150,1916,0.96,1
"45241",124,150,4982,0.96,1
"45242",182,158,4299,0.96,1
"45243",128,159,4985,0.96,2
"45244",142,159,4980,0.96,1
"45245",63,164,695,0.96,2
"45246",75,183,3204,0.96,1
"45247",142,205,3416,0.96,1
"45248",138,74,2970,0.96,1
"45249",118,90,9598,0.96,1
"45250",97,98,6216,0.96,1
"45251",172,101,4988,0.96,1
"45252",173,101,4974,0.96,1
"45253",113,104,8649,0.96,2
"45254",150,112,6043,0.96,2
"45255",171,114,7096,0.96,1
"45256",130,120,4983,0.96,1
"45257",142,123,240,0.96,1
"45258",166,133,7126,0.96,1
"45259",150,136,2822,0.96,1
"45260",61,138,2443,0.96,1
"45261",61,139,2447,0.96,1
"45262",117,142,9813,0.96,1
"45263",164,145,3312,0.96,1
"45264",131,158,4984,0.96,28
"45265",132,158,4988,0.96,38
"45266",131,159,4985,0.96,21
"45267",132,159,4988,0.96,38
"45268",133,159,4981,0.96,21
"45269",151,159,2305,0.96,1
"45270",152,159,2304,0.96,1
"45271",151,160,2304,0.96,1
"45272",152,160,2301,0.96,1
"45273",84,169,4981,0.96,1
"45274",178,177,6086,0.96,1
"45275",88,178,4981,0.96,1
"45276",53,179,774,0.96,1
"45277",54,179,775,0.96,2
"45278",173,181,4137,0.96,1
"45279",74,195,5168,0.96,1
"45280",96,197,9878,0.96,1
"45281",120,88,2145,0.96,1
"45282",121,88,2144,0.96,2
"45283",120,89,2144,0.96,1
"45284",121,89,2145,0.96,1
"45285",70,91,7669,0.96,1
"45286",77,99,3115,0.96,2
"45287",134,99,5091,0.96,1
"45288",71,108,5647,0.96,1
"45289",46,116,8490,0.96,1
"45290",47,116,8485,0.96,1
"45291",112,117,4990,0.96,2
"45292",113,117,4985,0.96,2
"45293",172,117,5252,0.96,1
"45294",173,117,5255,0.96,1
"45295",184,123,5899,0.96,1
"45296",45,125,3344,0.96,1
"45297",102,126,4978,0.96,5
"45298",103,126,4984,0.96,6
"45299",101,127,4983,0.96,6
"45300",102,127,4985,0.96,11
"45301",103,127,4986,0.96,9
"45302",104,127,4979,0.96,3
"45303",112,127,8759,0.96,2
"45304",113,127,8755,0.96,2
"45305",101,128,4982,0.96,1
"45306",102,128,4980,0.96,6
"45307",112,128,8758,0.96,2
"45308",113,128,8752,0.96,2
"45309",101,129,4984,0.96,2
"45310",174,133,5663,0.96,1
"45311",175,133,5667,0.96,1
"45312",175,134,5666,0.96,1
"45313",107,138,4773,0.96,1
"45314",78,141,7257,0.96,2
"45315",83,163,3467,0.96,1
"45316",90,164,4982,0.96,3
"45317",92,165,4981,0.96,2
"45318",112,207,8900,0.96,1
"45319",113,82,4265,0.96,2
"45320",126,99,4989,0.96,2
"45321",126,100,4988,0.96,1
"45322",112,103,5671,0.96,1
"45323",115,107,6830,0.96,1
"45324",152,107,6627,0.96,1
"45325",152,108,6628,0.96,1
"45326",166,120,1455,0.96,1
"45327",166,121,1454,0.96,1
"45328",175,122,1074,0.96,1
"45329",156,123,4984,0.96,2
"45330",102,128,4983,0.96,5
"45331",103,128,4985,0.96,9
"45332",117,132,4982,0.96,1
"45333",77,144,8387,0.96,1
"45334",122,147,4982,0.96,1
"45335",121,148,4983,0.96,1
"45336",122,148,4986,0.96,1
"45337",176,153,2454,0.96,1
"45338",96,155,5029,0.96,2
"45339",131,157,4985,0.96,14
"45340",132,157,4988,0.96,19
"45341",133,157,4979,0.96,7
"45342",128,158,4983,0.96,3
"45343",131,158,4989,0.96,27
"45344",132,158,4990,0.96,37
"45345",133,158,4985,0.96,17
"45346",131,159,4986,0.96,20
"45347",132,159,4988,0.96,37
"45348",133,159,4984,0.96,20
"45349",132,160,4987,0.96,6
"45350",133,160,4978,0.96,4
"45351",76,161,6540,0.96,1
"45352",135,161,4982,0.96,2
"45353",147,163,2413,0.96,1
"45354",42,164,9137,0.96,1
"45355",58,169,3747,0.96,1
"45356",59,169,3756,0.96,1
"45357",120,173,3603,0.96,1
"45358",158,174,2217,0.96,1
"45359",143,175,4987,0.96,2
"45360",143,176,4985,0.96,2
"45361",57,177,8252,0.96,1
"45362",110,181,9314,0.96,2
"45363",110,187,7188,0.96,1
"45364",86,201,2402,0.96,1
"45365",139,70,202,0.96,1
"45366",139,71,204,0.96,1
"45367",106,72,3362,0.96,1
"45368",106,73,3369,0.96,1
"45369",107,73,3363,0.96,1
"45370",109,86,4689,0.96,1
"45371",106,87,4382,0.96,1
"45372",104,92,4984,0.96,1
"45373",140,92,765,0.96,1
"45374",108,105,490,0.96,1
"45375",109,105,481,0.96,1
"45376",118,119,4986,0.96,1
"45377",118,120,4983,0.96,1
"45378",132,122,1366,0.96,1
"45379",101,126,4983,0.96,3
"45380",102,126,4981,0.96,4
"45381",121,127,4694,0.96,2
"45382",121,128,4695,0.96,1
"45383",106,134,4982,0.96,1
"45384",107,134,4983,0.96,1
"45385",78,139,4987,0.96,1
"45386",79,139,4985,0.96,1
"45387",114,152,9440,0.96,2
"45388",115,152,9437,0.96,1
"45389",114,153,9439,0.96,1
"45390",115,153,9439,0.96,1
"45391",139,200,205,0.96,1
"45392",87,90,107,0.96,1
"45393",128,90,5249,0.96,1
"45394",128,91,5250,0.96,1
"45395",131,92,5237,0.96,1
"45396",132,92,5238,0.96,1
"45397",159,102,1147,0.96,1
"45398",160,102,1143,0.96,2
"45399",55,106,8469,0.96,1
"45400",78,109,9492,0.96,1
"45401",41,124,7981,0.96,1
"45402",102,126,4984,0.96,3
"45403",103,126,4985,0.96,5
"45404",102,127,4988,0.96,10
"45405",187,127,4083,0.96,2
"45406",188,127,4078,0.96,2
"45407",102,128,4986,0.96,4
"45408",39,133,733,0.96,1
"45409",90,133,4984,0.96,1
"45410",90,134,4983,0.96,2
"45411",92,146,2266,0.96,1
"45412",148,147,4986,0.96,1
"45413",89,157,1655,0.96,1
"45414",90,157,1659,0.96,1
"45415",89,158,1661,0.96,2
"45416",90,158,1662,0.96,1
"45417",116,168,4984,0.96,1
"45418",117,168,4983,0.96,2
"45419",116,169,4987,0.96,1
"45420",117,169,4987,0.96,2
"45421",111,176,4983,0.96,1
"45422",129,177,2521,0.96,1
"45423",129,178,2515,0.96,1
"45424",68,183,9632,0.96,1
"45425",122,200,1806,0.96,1
"45426",122,201,1809,0.96,1
"45427",97,74,6931,0.96,1
"45428",136,75,4985,0.96,1
"45429",138,82,7199,0.96,2
"45430",99,97,6861,0.96,3
"45431",139,99,2778,0.96,1
"45432",157,101,8247,0.96,1
"45433",158,101,8248,0.96,1
"45434",150,102,2362,0.96,1
"45435",117,109,1632,0.96,1
"45436",176,114,7377,0.96,1
"45437",146,125,4978,0.96,1
"45438",147,125,4984,0.96,1
"45439",145,130,6712,0.96,1
"45440",148,135,9571,0.96,1
"45441",158,138,4985,0.96,1
"45442",158,139,4984,0.96,1
"45443",113,142,4984,0.96,2
"45444",116,147,4978,0.96,1
"45445",140,149,4710,0.96,1
"45446",140,150,4716,0.96,2
"45447",141,150,4713,0.96,1
"45448",149,154,2501,0.96,2
"45449",175,156,5702,0.96,2
"45450",175,157,5701,0.96,1
"45451",131,158,4985,0.96,26
"45452",132,158,4987,0.96,36
"45453",134,158,4983,0.96,6
"45454",131,159,4987,0.96,19
"45455",132,159,4989,0.96,36
"45456",133,159,4978,0.96,19
"45457",131,160,4982,0.96,3
"45458",132,160,4985,0.96,5
"45459",103,178,9627,0.96,1
"45460",104,178,9624,0.96,1
"45461",156,184,574,0.96,1
"45462",116,68,9644,0.96,1
"45463",109,78,5443,0.96,1
"45464",110,78,5449,0.96,1
"45465",110,79,5446,0.96,1
"45466",94,83,7288,0.96,1
"45467",95,83,7293,0.96,1
"45468",128,85,3977,0.96,1
"45469",129,85,3983,0.96,3
"45470",129,86,3976,0.96,4
"45471",82,95,7496,0.96,2
"45472",108,95,3980,0.96,1
"45473",109,95,3983,0.96,1
"45474",109,96,3969,0.96,2
"45475",107,98,7356,0.96,1
"45476",141,98,3492,0.96,1
"45477",125,108,5690,0.96,1
"45478",125,109,4369,0.96,1
"45479",117,116,2982,0.96,1
"45480",117,117,2983,0.96,1
"45481",118,117,2981,0.96,1
"45482",63,119,5861,0.96,1
"45483",129,121,9892,0.96,1
"45484",130,121,9889,0.96,2
"45485",142,121,4573,0.96,1
"45486",171,122,5890,0.96,1
"45487",170,123,5894,0.96,1
"45488",171,123,5898,0.96,1
"45489",102,126,4985,0.96,2
"45490",103,126,4987,0.96,4
"45491",108,126,1163,0.96,1
"45492",123,126,4983,0.96,1
"45493",102,127,4982,0.96,9
"45494",103,127,4983,0.96,8
"45495",108,127,1166,0.96,1
"45496",109,127,1159,0.96,1
"45497",98,128,2793,0.96,2
"45498",99,128,4982,0.96,3
"45499",100,128,4987,0.96,1
"45500",100,129,4983,0.96,2
"45501",101,129,4812,0.96,1
"45502",102,129,4817,0.96,1
"45503",101,130,4818,0.96,1
"45504",102,130,4819,0.96,1
"45505",90,134,1991,0.96,1
"45506",118,134,4983,0.96,1
"45507",118,135,4979,0.96,1
"45508",44,146,9022,0.96,1
"45509",123,148,2923,0.96,1
"45510",185,153,56,0.96,1
"45511",131,157,4989,0.96,13
"45512",132,157,4991,0.96,18
"45513",133,157,4989,0.96,6
"45514",131,158,4989,0.96,25
"45515",132,158,4992,0.96,35
"45516",133,158,4989,0.96,16
"45517",132,159,4985,0.96,35
"45518",103,162,962,0.96,1
"45519",91,163,4970,0.96,8
"45520",137,182,9752,0.96,1
"45521",93,74,7996,0.96,1
"45522",88,84,6444,0.96,1
"45523",123,84,7904,0.96,2
"45524",78,105,7269,0.96,1
"45525",145,106,9881,0.96,1
"45526",91,111,5040,0.96,2
"45527",92,111,5036,0.96,1
"45528",44,121,4985,0.96,1
"45529",186,134,2283,0.96,1
"45530",114,138,7484,0.96,1
"45531",115,138,7484,0.96,1
"45532",114,139,7480,0.96,1
"45533",115,139,7477,0.96,1
"45534",165,142,9520,0.96,3
"45535",83,143,4983,0.96,1
"45536",91,147,547,0.96,1
"45537",92,147,548,0.96,1
"45538",77,150,5514,0.96,2
"45539",124,152,4986,0.96,1
"45540",123,153,4981,0.96,1
"45541",124,153,4986,0.96,1
"45542",125,153,4980,0.96,1
"45543",130,156,4988,0.96,4
"45544",131,156,4974,0.96,8
"45545",120,157,2132,0.96,1
"45546",121,157,2133,0.96,1
"45547",130,157,4986,0.96,7
"45548",131,157,4983,0.96,12
"45549",120,158,2136,0.96,1
"45550",121,158,2135,0.96,1
"45551",137,159,4977,0.96,1
"45552",138,159,4982,0.96,2
"45553",143,161,4982,0.96,1
"45554",142,162,4981,0.96,2
"45555",143,162,4988,0.96,1
"45556",92,163,4985,0.96,3
"45557",92,164,4979,0.96,4
"45558",119,166,6068,0.96,1
"45559",119,206,226,0.96,1
"45560",104,209,4321,0.96,1
"45561",139,83,4608,0.96,1
"45562",95,84,6156,0.96,1
"45563",139,84,4597,0.96,1
"45564",95,85,6155,0.96,1
"45565",161,87,5100,0.96,1
"45566",97,100,4270,0.96,1
"45567",134,100,7788,0.96,1
"45568",168,103,2673,0.96,1
"45569",51,104,8588,0.96,1
"45570",163,106,2444,0.96,1
"45571",129,108,6690,0.96,1
"45572",133,111,4387,0.96,1
"45573",133,112,4382,0.96,1
"45574",99,126,4979,0.96,3
"45575",100,126,4987,0.96,1
"45576",101,126,4984,0.96,2
"45577",99,127,4980,0.96,1
"45578",100,127,4987,0.96,1
"45579",101,127,4980,0.96,5
"45580",104,132,1558,0.96,1
"45581",105,132,1559,0.96,1
"45582",59,136,4078,0.96,1
"45583",59,137,4074,0.96,1
"45584",131,139,4986,0.96,1
"45585",51,142,2685,0.96,1
"45586",179,147,4986,0.96,1
"45587",180,147,4985,0.96,1
"45588",132,158,4988,0.96,34
"45589",131,159,4980,0.96,18
"45590",132,159,4989,0.96,34
"45591",109,169,8123,0.96,1
"45592",110,169,8129,0.96,1
"45593",162,88,8294,0.96,1
"45594",99,89,2312,0.96,1
"45595",99,90,2310,0.96,1
"45596",112,100,7381,0.96,1
"45597",51,103,5342,0.96,1
"45598",84,107,1146,0.96,1
"45599",114,110,8155,0.96,2
"45600",115,110,8154,0.96,2
"45601",53,112,6965,0.96,1
"45602",161,112,8391,0.96,1
"45603",52,113,6965,0.96,1
"45604",53,113,6970,0.96,1
"45605",54,113,6965,0.96,1
"45606",92,113,121,0.96,1
"45607",53,114,6962,0.96,3
"45608",141,116,4665,0.96,1
"45609",153,119,9887,0.96,1
"45610",58,127,3034,0.96,1
"45611",58,128,3033,0.96,1
"45612",159,132,5955,0.96,1
"45613",159,133,5952,0.96,1
"45614",133,155,5614,0.96,2
"45615",60,157,9952,0.96,1
"45616",133,157,4983,0.96,5
"45617",134,157,4987,0.96,3
"45618",133,158,4987,0.96,15
"45619",134,158,4989,0.96,5
"45620",144,158,4976,0.96,2
"45621",133,159,4985,0.96,18
"45622",134,159,4980,0.96,7
"45623",140,159,4979,0.96,1
"45624",141,159,4986,0.96,1
"45625",137,160,4986,0.96,1
"45626",138,160,4985,0.96,1
"45627",137,161,4982,0.96,2
"45628",138,161,4981,0.96,1
"45629",91,162,4983,0.96,3
"45630",92,162,4983,0.96,1
"45631",93,162,4975,0.96,2
"45632",90,163,4980,0.96,8
"45633",91,163,4987,0.96,7
"45634",92,163,4987,0.96,2
"45635",93,163,4984,0.96,1
"45636",91,164,4985,0.96,5
"45637",92,164,4981,0.96,3
"45638",104,165,7191,0.96,2
"45639",104,166,7193,0.96,1
"45640",134,167,7690,0.96,2
"45641",134,168,7699,0.96,1
"45642",71,85,2773,0.96,1
"45643",111,86,429,0.96,1
"45644",111,87,426,0.96,1
"45645",88,88,6706,0.96,1
"45646",72,91,2076,0.96,2
"45647",88,93,1492,0.96,1
"45648",95,93,5088,0.96,2
"45649",117,94,676,0.96,1
"45650",118,94,680,0.96,2
"45651",118,95,677,0.96,1
"45652",169,95,4757,0.96,1
"45653",69,107,2058,0.96,1
"45654",145,108,6984,0.96,2
"45655",112,112,7789,0.96,1
"45656",113,112,7794,0.96,1
"45657",171,113,571,0.96,1
"45658",172,113,568,0.96,1
"45659",88,119,5547,0.96,1
"45660",88,120,5552,0.96,1
"45661",103,127,4984,0.96,7
"45662",103,128,4985,0.96,8
"45663",87,130,4741,0.96,1
"45664",88,130,4738,0.96,1
"45665",87,131,4735,0.96,1
"45666",106,132,4986,0.96,1
"45667",96,141,7120,0.96,1
"45668",164,141,4987,0.96,1
"45669",165,141,4988,0.96,1
"45670",165,142,4978,0.96,2
"45671",116,157,3042,0.96,1
"45672",117,157,3036,0.96,1
"45673",127,157,4986,0.96,1
"45674",131,157,4984,0.96,11
"45675",132,157,4979,0.96,17
"45676",116,158,3040,0.96,1
"45677",127,158,4983,0.96,1
"45678",131,158,4980,0.96,24
"45679",132,158,4985,0.96,33
"45680",133,158,4985,0.96,14
"45681",132,159,4985,0.96,33
"45682",133,159,4987,0.96,17
"45683",145,161,4984,0.96,1
"45684",145,162,4985,0.96,1
"45685",145,163,4980,0.96,1
"45686",118,165,6552,0.96,1
"45687",119,165,6552,0.96,2
"45688",107,167,570,0.96,1
"45689",107,168,569,0.96,2
"45690",102,73,7079,0.96,1
"45691",78,79,1718,0.96,2
"45692",139,80,3315,0.96,1
"45693",157,97,2258,0.96,1
"45694",111,102,2273,0.96,1
"45695",85,103,4974,0.96,1
"45696",50,104,2912,0.96,1
"45697",134,108,6225,0.96,1
"45698",134,109,6234,0.96,1
"45699",135,109,6233,0.96,1
"45700",102,120,4602,0.96,1
"45701",137,122,6870,0.96,1
"45702",138,122,6864,0.96,1
"45703",103,123,4987,0.96,1
"45704",104,123,4987,0.96,3
"45705",137,123,6861,0.96,2
"45706",103,124,4985,0.96,2
"45707",104,124,4987,0.96,3
"45708",108,128,3792,0.96,3
"45709",109,128,3792,0.96,2
"45710",146,133,176,0.96,1
"45711",72,134,9823,0.96,1
"45712",101,134,1419,0.96,1
"45713",101,135,1418,0.96,1
"45714",66,141,3377,0.96,1
"45715",66,142,3378,0.96,1
"45716",90,163,4979,0.96,7
"45717",91,163,4984,0.96,6
"45718",100,163,7404,0.96,1
"45719",90,164,4980,0.96,2
"45720",91,164,4984,0.96,4
"45721",95,164,4975,0.96,1
"45722",74,167,4983,0.96,1
"45723",75,167,4982,0.96,1
"45724",108,173,4976,0.96,1
"45725",109,173,4982,0.96,1
"45726",109,174,4976,0.96,1
"45727",167,174,6190,0.96,1
"45728",168,174,6190,0.96,1
"45729",155,181,6712,0.96,1
"45730",101,182,4959,0.96,1
"45731",155,182,6714,0.96,1
"45732",101,183,4960,0.96,1
"45733",111,67,3330,0.96,1
"45734",147,77,7543,0.96,2
"45735",71,82,5548,0.96,1
"45736",164,92,8765,0.96,1
"45737",163,93,8765,0.96,1
"45738",164,93,8770,0.96,1
"45739",110,99,2044,0.96,1
"45740",110,100,2045,0.96,1
"45741",129,113,9812,0.96,1
"45742",130,113,9804,0.96,1
"45743",88,115,4975,0.96,1
"45744",135,140,713,0.96,1
"45745",159,143,3746,0.96,1
"45746",133,144,4987,0.96,2
"45747",152,145,4987,0.96,1
"45748",121,147,390,0.96,1
"45749",40,148,2883,0.96,2
"45750",62,148,4571,0.96,1
"45751",40,149,2886,0.96,1
"45752",119,150,1683,0.96,1
"45753",120,150,1684,0.96,1
"45754",120,151,1682,0.96,1
"45755",155,155,4191,0.96,1
"45756",156,155,4185,0.96,2
"45757",131,156,4980,0.96,7
"45758",132,156,4988,0.96,2
"45759",155,156,4178,0.96,1
"45760",131,157,4988,0.96,10
"45761",132,157,4989,0.96,16
"45762",62,158,4986,0.96,1
"45763",132,158,4986,0.96,32
"45764",62,159,4983,0.96,1
"45765",184,166,8544,0.96,1
"45766",156,169,4842,0.96,1
"45767",111,196,6520,0.96,1
"45768",93,75,8552,0.96,2
"45769",62,89,6971,0.96,1
"45770",62,90,6978,0.96,1
"45771",63,90,6974,0.96,1
"45772",93,100,4915,0.96,1
"45773",94,100,4919,0.96,1
"45774",101,104,5745,0.96,1
"45775",102,104,5747,0.96,1
"45776",81,112,4978,0.96,2
"45777",87,114,9180,0.96,2
"45778",128,131,6871,0.96,1
"45779",186,132,3344,0.96,1
"45780",187,132,3337,0.96,1
"45781",132,135,5804,0.96,1
"45782",185,147,9705,0.96,1
"45783",185,148,9705,0.96,1
"45784",130,158,4974,0.96,7
"45785",89,159,4978,0.96,2
"45786",131,159,4976,0.96,17
"45787",164,160,6865,0.96,2
"45788",164,161,6873,0.96,1
"45789",165,161,6866,0.96,2
"45790",162,163,8618,0.96,1
"45791",163,163,8617,0.96,1
"45792",140,170,8135,0.96,1
"45793",141,170,8132,0.96,1
"45794",91,171,9449,0.96,1
"45795",145,173,9935,0.96,2
"45796",145,174,9930,0.96,1
"45797",86,73,1181,0.96,1
"45798",91,74,5981,0.96,1
"45799",130,76,3246,0.96,1
"45800",110,82,5763,0.96,1
"45801",111,82,5765,0.96,1
"45802",149,84,8006,0.96,1
"45803",149,85,8006,0.96,1
"45804",89,93,5528,0.96,1
"45805",110,96,4449,0.96,2
"45806",108,97,512,0.96,1
"45807",110,97,4455,0.96,1
"45808",108,98,514,0.96,1
"45809",157,102,3717,0.96,1
"45810",123,116,6681,0.96,1
"45811",124,116,6674,0.96,2
"45812",123,117,6674,0.96,1
"45813",142,118,7513,0.96,1
"45814",105,121,1772,0.96,1
"45815",106,121,1782,0.96,1
"45816",106,122,1775,0.96,1
"45817",86,125,9021,0.96,1
"45818",112,125,4431,0.96,1
"45819",108,128,2519,0.96,2
"45820",109,128,2516,0.96,1
"45821",100,129,4985,0.96,1
"45822",111,135,4981,0.96,1
"45823",81,142,4987,0.96,1
"45824",81,143,4985,0.96,1
"45825",116,146,4987,0.96,1
"45826",45,148,8613,0.96,1
"45827",128,156,4986,0.96,1
"45828",132,157,4981,0.96,15
"45829",132,158,4988,0.96,31
"45830",133,158,4988,0.96,13
"45831",102,159,6072,0.96,1
"45832",103,159,6066,0.96,1
"45833",132,159,4988,0.96,32
"45834",133,159,4990,0.96,16
"45835",90,160,4988,0.96,1
"45836",91,160,4986,0.96,2
"45837",102,160,6073,0.96,1
"45838",103,160,6072,0.96,1
"45839",55,166,315,0.96,1
"45840",156,181,4986,0.96,1
"45841",94,187,4985,0.96,1
"45842",71,191,189,0.96,1
"45843",126,207,3467,0.96,1
"45844",128,72,8937,0.96,1
"45845",132,80,2984,0.96,2
"45846",133,80,2980,0.96,1
"45847",132,81,2983,0.96,1
"45848",133,81,2981,0.96,1
"45849",87,82,4980,0.96,1
"45850",87,83,4984,0.96,1
"45851",165,89,5630,0.96,1
"45852",166,89,5623,0.96,1
"45853",104,96,5452,0.96,1
"45854",175,108,6526,0.96,1
"45855",143,112,6687,0.96,2
"45856",170,112,3364,0.96,1
"45857",171,112,3359,0.96,1
"45858",77,113,3247,0.96,1
"45859",143,113,6692,0.96,1
"45860",170,113,3361,0.96,1
"45861",63,114,2239,0.96,1
"45862",64,114,2243,0.96,1
"45863",77,114,3249,0.96,1
"45864",124,116,4372,0.96,1
"45865",58,117,2819,0.96,1
"45866",61,120,4867,0.96,1
"45867",62,120,4870,0.96,1
"45868",110,121,200,0.96,1
"45869",133,127,3550,0.96,1
"45870",99,128,9736,0.96,2
"45871",133,128,3550,0.96,1
"45872",51,134,10003,0.96,1
"45873",74,149,9985,0.96,1
"45874",98,155,828,0.96,1
"45875",99,155,825,0.96,1
"45876",80,157,4985,0.96,1
"45877",131,158,4977,0.96,23
"45878",132,158,4988,0.96,30
"45879",131,159,4987,0.96,16
"45880",132,159,4989,0.96,31
"45881",62,164,3324,0.96,1
"45882",63,164,3319,0.96,1
"45883",121,164,5258,0.96,1
"45884",121,165,5265,0.96,1
"45885",107,172,480,0.96,1
"45886",145,172,4358,0.96,1
"45887",64,192,7606,0.96,1
"45888",132,205,4579,0.96,1
"45889",152,78,8460,0.96,1
"45890",92,85,8707,0.96,1
"45891",92,86,8712,0.96,2
"45892",115,90,2061,0.96,1
"45893",152,97,4755,0.96,1
"45894",74,99,8789,0.96,1
"45895",107,113,7947,0.96,1
"45896",108,113,7950,0.96,2
"45897",108,114,7940,0.96,1
"45898",181,114,9365,0.96,1
"45899",57,115,8024,0.96,1
"45900",50,120,1716,0.96,1
"45901",101,127,4986,0.96,4
"45902",102,127,4986,0.96,8
